Frequency (Hz),Resistance (ohms),Reactance (ohms)
19942.425,353.02598434189946,-10895.67753284293
19952.4375,357.73579770058416,-10888.17012549298
19962.45,352.830704984814,-10888.77727248305
19972.4625,352.61735400894287,-10880.29237264458
19982.475,352.1250088893201,-10882.304245100531
19992.4875,354.5063026124652,-10876.980374999635
20002.5,356.6949079244605,-10868.024911724744
20012.5125,356.463414856537,-10856.682638952365
20022.525,357.3284569092574,-10862.666801734138
20032.5375,352.6967724828326,-10853.647130933294
20042.55,355.10130660167965,-10840.605240815266
20052.5625,357.18621292011414,-10841.652353367856
20062.575,353.3140784622926,-10833.548988347728
20072.5875,354.30027351299793,-10832.621358929971
20082.6,354.5820871525914,-10825.205231313606
20092.6125,353.935600966102,-10822.113821673429
20102.625,360.9037762778698,-10814.58702205093
20112.6375,354.0466806121785,-10813.631057995191
20122.65,352.6874983932419,-10800.117679076582
20132.6625,352.166601196238,-10794.59823206032
20142.675,355.0015150107631,-10793.609791840949
20152.6875,354.9359320787645,-10790.394022113913
20162.7,354.8983485827377,-10778.677065722855
20172.7125,347.7128550716517,-10777.253415188128
20182.725,348.58435869583707,-10767.62601506867
20192.7375,350.3747575805396,-10769.545038963288
20202.75,351.05748778992773,-10758.172717330755
20212.7625,350.50601423460904,-10756.66981138593
20222.775,346.1302163158589,-10750.246238054991
20232.7875,351.7734262851865,-10739.385010567476
20242.8,343.83218383491584,-10737.793585833117
20252.8125,349.2309785666227,-10732.466046209758
20262.825,347.937804393496,-10726.262697556744
20272.8375,354.50905349720364,-10729.76579049932
20282.85,351.2004461597849,-10715.983932516458
20292.8625,345.3272409275748,-10717.147713041924
20302.875,354.3197262375398,-10710.728523643023
20312.8875,354.1130626635614,-10702.494148731474
20322.9,351.47573060791785,-10698.910493748755
20332.9125,345.1461300228461,-10685.97950468989
20342.925,351.7561942887015,-10688.246059931593
20352.9375,345.3559061298876,-10683.515402639823
20362.95,344.0470256890483,-10678.47939361807
20372.9625,342.94407066091094,-10664.716402273143
20382.975,344.8066101463453,-10669.371432528167
20392.9875,350.2277527511398,-10651.963378096942
20403.0,347.0017667617708,-10652.788687438197
20413.0125,342.31483052328866,-10651.152021174825
20423.025,342.07910241764574,-10644.362326240222
20433.0375,350.5751402618744,-10638.356085196385
20443.05,350.7762118235969,-10638.42194027135
20453.0625,351.2800050169795,-10623.070811384094
20463.075,343.90583302933106,-10623.870567248612
20473.0875,342.5203650504929,-10623.185543333531
20483.1,341.92504567642584,-10620.037946297116
20493.1125,343.4612801931221,-10613.781192227454
20503.125,344.1965254030838,-10607.781108278105
20513.1375,340.9196885336093,-10599.916895225968
20523.15,345.2030722171969,-10591.625819779116
20533.1625,350.968784257412,-10585.757465281786
20543.175,341.7057602313532,-10579.37572680518
20553.1875,341.43199048411043,-10581.18681842195
20563.2,346.4726765412297,-10578.327596312534
20573.2125,341.31675606164225,-10566.983752721804
20583.225,341.8988825301275,-10563.499673771856
20593.2375,337.95904649340946,-10556.098857379004
20603.25,337.04316717618445,-10548.644397536777
20613.2625,338.4104798575817,-10545.54361750218
20623.275,342.2406221822787,-10541.072569884593
20633.2875,339.830457206308,-10534.83593854332
20643.3,338.833585760066,-10532.053235012094
20653.3125,345.9459239951261,-10527.235148076114
20663.325,342.77531684400986,-10523.11670420045
20673.3375,339.1568021167837,-10515.514522190992
20683.35,338.12089561715607,-10510.654953065748
20693.3625,339.0587835899457,-10503.391821205743
20703.375,335.3250768000873,-10502.72372168967
20713.3875,336.9199470474482,-10498.79961744766
20723.4,339.98365626470644,-10488.987028086603
20733.4125,343.5472178899052,-10489.987383574344
20743.425,337.70812125092056,-10480.341361531086
20753.4375,335.96537465131223,-10473.048476164053
20763.45,328.8615844437184,-10470.208123755998
20773.4625,335.75451118656133,-10474.82712555446
20783.475,333.9553961246516,-10458.05001774841
20793.4875,339.7988543787196,-10455.957515099202
20803.5,339.30705625356376,-10451.62712083971
20813.5125,340.4390979259748,-10445.932760259964
20823.525,330.3619784713662,-10436.92115108873
20833.5375,333.72977527390066,-10428.381872284392
20843.55,337.6617444676345,-10425.935734509754
20853.5625,337.16046063427945,-10421.11424223352
20863.575,339.71953471431823,-10420.73632861853
20873.5875,338.0828708595649,-10414.74959502136
20883.6,333.5600936565038,-10411.120762695811
20893.6125,332.42101867586086,-10407.696198124278
20903.625,338.430423422544,-10402.10695070278
20913.6375,332.0892388029159,-10394.75128416941
20923.65,338.8458574581581,-10393.995085077077
20933.6625,341.74278992662545,-10376.557991536922
20943.675,335.3897206804442,-10381.959549821133
20953.6875,341.2062650098657,-10381.387780407686
20963.7,332.50906431097945,-10370.350431107114
20973.7125,331.85200064096364,-10365.535847949715
20983.725,333.16066746063564,-10357.072483774537
20993.7375,338.8064466372135,-10360.098215070177
21003.75,335.06972735487835,-10350.041196874556
21013.7625,336.0766991967803,-10348.889222664391
21023.775,339.39211409753153,-10342.601982855887
21033.7875,335.8991370878556,-10340.91101975294
21043.8,334.9302878145854,-10328.652038070832
21053.8125,337.17465930198483,-10325.005346993665
21063.825,334.2365972939872,-10324.837125527953
21073.8375,337.4619171262878,-10323.3554312061
21083.85,338.57313845057007,-10310.738570715775
21093.8625,328.1192762726184,-10310.55367020999
21103.875,337.6164918229136,-10308.65628530622
21113.8875,336.83474636949893,-10303.343811992723
21123.9,334.4851084730628,-10297.832588502351
21133.9125,335.6826017118956,-10295.69243341758
21143.925,332.3830110896592,-10285.589336747156
21153.9375,336.40176793672,-10281.03270170712
21163.95,329.3423942855179,-10281.830856583956
21173.9625,334.53960389814495,-10270.946249801542
21183.975,331.2494888781737,-10272.022608690062
21193.9875,339.0413694562487,-10262.473398207308
21204.0,337.9360294870884,-10259.11999185048
21214.0125,329.746933940501,-10255.206784073434
21224.025,325.9359560165629,-10251.042136894706
21234.0375,326.89838959857457,-10243.580405800209
21244.05,329.505921587839,-10249.049936407098
21254.0625,334.8955383751079,-10234.881545256176
21264.075,323.6381558615664,-10228.78101866697
21274.0875,327.2041365474376,-10222.00072292889
21284.1,324.1433515475991,-10224.677761489833
21294.1125,335.9738237514416,-10218.559597868592
21304.125,325.19373462828173,-10194.669184796612
21314.1375,333.3996815867188,-10201.150659229044
21324.15,339.96062841348163,-10196.761366890369
21334.1625,325.75095992974286,-10197.711634532276
21344.175,320.9456205694241,-10197.471166946016
21354.1875,330.1237561095165,-10187.916731965754
21364.2,321.93559795661133,-10180.51919969086
21374.2125,326.3038732534019,-10185.974964806815
21384.225,331.763518764688,-10181.478927017708
21394.2375,318.18569605619484,-10173.297444962967
21404.25,319.2922763208283,-10165.200604601878
21414.2625,316.58518286513856,-10168.949882707317
21424.275,314.6116856567288,-10160.275544286158
21434.2875,316.50914356831504,-10157.671994808396
21444.3,329.30611577279774,-10151.410365414094
21454.3125,325.17592254844504,-10138.898144650724
21464.325,327.0790917383689,-10141.465067628033
21474.3375,318.5920601982537,-10144.509662902705
21484.35,319.6728262212069,-10128.56815751472
21494.3625,317.0472275444061,-10120.974684673858
21504.375,318.22959321225073,-10118.584792404125
21514.3875,319.97372031234244,-10119.611931924836
21524.4,316.56170701810095,-10111.517864050786
21534.4125,322.65120651373815,-10100.896861566813
21544.425,318.89473004379715,-10104.948239010851
21554.4375,317.7324526776889,-10095.890322262228
21564.45,321.6284429864083,-10096.316526760822
21574.4625,322.46850160754894,-10087.067496162992
21584.475,318.689730087004,-10075.37300308164
21594.4875,321.32804336702856,-10075.128919290524
21604.5,324.9633229389519,-10076.840770814471
21614.5125,320.7814459541653,-10064.07313813762
21624.525,315.6740499498418,-10058.370369650773
21634.5375,319.90439560219835,-10056.474039818244
21644.55,325.2593455752429,-10051.590551975143
21654.5625,321.92590668111427,-10050.627879448284
21664.575,318.75444146066343,-10038.363078859797
21674.5875,320.99906669036164,-10041.71132181867
21684.6,315.3994267853888,-10034.1171448832
21694.6125,319.40192585353174,-10027.313687953756
21704.625,317.46559930982505,-10018.788446517536
21714.6375,324.0779202279767,-10016.098088023156
21724.65,315.8351370408846,-10004.170313400622
21734.6625,323.52606383766545,-10006.242821707488
21744.675,308.40820232206573,-10009.217004998043
21754.6875,320.53196435862617,-10002.207814476104
21764.7,307.2810293018945,-10000.30941462065
21774.7125,318.936416908776,-9983.973514688323
21784.725,310.7573414015132,-9987.20078176281
21794.7375,328.9436527556734,-9973.706909618712
21804.75,320.8291539679244,-9975.84541918351
21814.7625,314.0934300598731,-9981.79890916123
21824.775,324.8366885965001,-9968.322407346566
21834.7875,323.4738586790854,-9967.767302716327
21844.8,320.56922765609966,-9966.21004780456
21854.8125,329.379517319633,-9955.749469505205
21864.825,315.2619939265055,-9968.670233116554
21874.8375,319.94184962996565,-9938.305923639866
21884.85,317.86176621628766,-9949.760310858035
21894.8625,315.3160963893425,-9936.109809467169
21904.875,318.38347983257853,-9935.527207631589
21914.8875,314.7613277781825,-9933.923033280043
21924.9,313.71973910386265,-9930.108294210258
21934.9125,316.2285306629072,-9909.196802474473
21944.925,319.034367589284,-9912.91610925257
21954.9375,313.6959595132403,-9916.16706117505
21964.95,338.13947680544896,-9903.484912713417
21974.9625,300.42214477854884,-9891.025864378793
21984.975,316.40414252512403,-9910.894552238788
21994.9875,312.125458712523,-9900.942245139317
22005.0,316.6795399815013,-9891.965146003526
22015.0125,312.3312904460485,-9879.61371654942
22025.025,314.5494344091484,-9878.525137535898
22035.0375,310.7835610583533,-9878.350278781469
22045.05,311.45118546727906,-9877.375434532349
22055.0625,307.1229225840189,-9876.64813354941
22065.075,311.99459006199226,-9864.74455925457
22075.0875,310.6199287092027,-9850.403563057447
22085.1,312.868412601906,-9852.43774584014
22095.1125,313.7161422472886,-9835.028651921331
22105.125,306.88655895385,-9834.899463949854
22115.1375,306.9398933358459,-9830.950284801056
22125.15,315.4070114538124,-9833.021041370115
22135.1625,300.324298079591,-9830.836869480834
22145.175,315.286401478248,-9830.925669588862
22155.1875,307.27768936770667,-9824.096647801423
22165.2,311.83828767076045,-9811.458573644157
22175.2125,309.91805255986066,-9819.770119574512
22185.225,301.7845630969479,-9804.595224908282
22195.2375,317.6371804964127,-9807.462015441752
22205.25,308.6231308640757,-9795.707566640413
22215.2625,309.74152406032914,-9803.180046844243
22225.275,301.055939830306,-9788.414773685015
22235.2875,317.6822915648676,-9792.843293149186
22245.3,304.3264766690358,-9775.553653678606
22255.3125,307.579784310392,-9775.006509710667
22265.325,307.9962166956583,-9768.089081870208
22275.3375,312.4508431146523,-9775.66741546151
22285.35,299.4196118444251,-9752.134271377405
22295.3625,308.41020683033923,-9780.024427191
22305.375,320.11408869365533,-9787.325652037092
22315.3875,303.2101791750541,-9758.270726677454
22325.4,289.4029896520066,-9753.830039541075
22335.4125,311.33473856679245,-9733.943087157162
22345.425,305.99715810002226,-9730.96993196161
22355.4375,319.1202281566093,-9715.949258687144
22365.45,315.61650637117526,-9737.771477209326
22375.4625,305.2723952814492,-9720.93488264751
22385.475,298.13664981355697,-9719.45209462404
22395.4875,314.4068713849529,-9710.839534861358
22405.5,306.02293663749003,-9716.050554345584
22415.5125,300.7562199954027,-9707.372479053132
22425.525,303.4274160987632,-9713.5564841228
22435.5375,315.3192496979809,-9688.436802420993
22445.55,303.4660271762803,-9675.088870755066
22455.5625,299.86932332374687,-9686.642621871226
22465.575,295.6242565017613,-9685.759689632883
22475.5875,299.73169930255307,-9665.389276362092
22485.6,304.99999609135494,-9664.551622307388
22495.6125,305.5194759148808,-9676.436682729816
22505.625,293.5780467187474,-9671.963935390251
22515.6375,309.464328426959,-9672.99959994968
22525.65,299.3039743836207,-9660.242195456223
22535.6625,304.27082641713207,-9658.045891787317
22545.675,305.6552834172373,-9657.419153685116
22555.6875,298.3943302387001,-9628.890777982328
22565.7,291.97778524903845,-9644.58771590757
22575.7125,300.805176201751,-9639.74525792264
22585.725,290.9517599197055,-9630.956282640578
22595.7375,299.2901840175706,-9644.690831696083
22605.75,282.42387424092226,-9635.615084164452
22615.7625,282.9685415498162,-9622.635994197568
22625.775,302.51350478839095,-9603.842105319976
22635.7875,284.75882037354194,-9625.617848072472
22645.8,306.7288774301474,-9610.177282429608
22655.8125,303.2067980882138,-9598.709059634935
22665.825,306.9998751768226,-9598.557825782167
22675.8375,297.0303254525195,-9599.091513788531
22685.85,300.2551429761569,-9592.279027401404
22695.8625,310.79226582928953,-9586.15799437538
22705.875,297.7731610237884,-9584.54704024935
22715.8875,293.7980697863251,-9586.124984105636
22725.9,304.9298547400171,-9579.995867047415
22735.9125,303.85062985669543,-9570.15539830282
22745.925,291.9322277478632,-9569.627988773836
22755.9375,295.82479232551987,-9567.298372436018
22765.95,296.65035980282795,-9555.967920932091
22775.9625,296.1546429751004,-9557.76877874399
22785.975,295.38713376160206,-9555.454906049246
22795.9875,291.0619020457906,-9541.053944403844
22806.0,308.0474043626361,-9532.138759173691
22816.0125,290.54372174632084,-9531.857137730472
22826.025,294.7911466597123,-9530.631614465548
22836.0375,294.7241915674901,-9521.610994060587
22846.05,292.1099753964814,-9531.18712723368
22856.0625,295.2369875763316,-9533.139566782262
22866.075,303.08319212982417,-9510.884684118451
22876.0875,307.61461453503205,-9509.142463668071
22886.1,289.6559978192588,-9507.76877406672
22896.1125,295.3738295873343,-9510.275900244516
22906.125,292.377010501256,-9506.790403457197
22916.1375,296.175518418777,-9505.925054830966
22926.15,286.14709745365946,-9485.172201783744
22936.1625,299.1837549600643,-9490.086317517951
22946.175,290.4894352658399,-9485.733891559792
22956.1875,292.9456758588634,-9478.837156811507
22966.2,292.5917193540342,-9475.75082337613
22976.2125,308.1921794559287,-9467.612387392715
22986.225,308.20182680418185,-9467.30873871364
22996.2375,292.0643248312288,-9466.008385286012
23006.25,294.12724512389553,-9464.384865110402
23016.2625,292.06791862949586,-9458.556447135525
23026.275,296.2253688450451,-9444.788565532635
23036.2875,289.0063787069868,-9451.194443647088
23046.3,295.9170635415932,-9441.800404700156
23056.3125,303.75523086966155,-9427.854636455317
23066.325,287.4963548117961,-9426.868042413318
23076.3375,300.5243365803267,-9431.472178842056
23086.35,310.4752269535557,-9434.716079702192
23096.3625,291.44236386175135,-9424.066805569608
23106.375,293.1869243484139,-9410.962087855823
23116.3875,302.68238883665515,-9412.404126101948
23126.4,295.16670482387354,-9409.827649664529
23136.4125,287.62550624867805,-9405.278291064573
23146.425,289.6260795941092,-9400.214378853028
23156.4375,299.26103386525494,-9405.211033750194
23166.45,297.6173609139933,-9396.518200830327
23176.4625,296.9634071020965,-9388.482237398084
23186.475,295.4229102917574,-9383.526430730788
23196.4875,289.0154764408136,-9384.63046772022
23206.5,286.6343932953752,-9377.96183765904
23216.5125,284.55267031129983,-9376.45932303603
23226.525,296.28081344920963,-9368.15070675016
23236.5375,291.950245295258,-9359.566965852511
23246.55,288.5312655788318,-9364.16006867461
23256.5625,288.02067879004613,-9367.105426187924
23266.575,290.5863568051352,-9353.101516007093
23276.5875,296.640001115336,-9358.50019158355
23286.6,294.3872439081543,-9335.926935521064
23296.6125,295.9123424551529,-9340.816019529126
23306.625,289.38417292957865,-9336.68079105814
23316.6375,291.02727385727223,-9333.031563186309
23326.65,295.1008559949839,-9334.358169501886
23336.6625,294.8645754501555,-9324.407827644169
23346.675,291.06867756718503,-9320.151460143814
23356.6875,288.9250757961383,-9316.845989171796
23366.7,287.47092233949786,-9316.513127526694
23376.7125,290.49853640414494,-9305.778385107484
23386.725,290.7968441949976,-9310.152377232162
23396.7375,285.13764825689435,-9304.491478380256
23406.75,287.7152990136613,-9295.378280083396
23416.7625,290.93082520557067,-9294.772251954912
23426.775,292.3583112275777,-9282.278167489683
23436.7875,295.2758354056345,-9297.261600325275
23446.8,297.5857006843339,-9280.04192538366
23456.8125,283.2439442442379,-9271.353900366126
23466.825,286.4137238226338,-9273.878944203982
23476.8375,283.50354541726267,-9260.807703101163
23486.85,293.45472147078567,-9270.564366956283
23496.8625,289.6903794456153,-9262.73481826197
23506.875,296.3543787524601,-9258.256387387715
23516.8875,291.19824412809095,-9257.562900211631
23526.9,284.8739690050225,-9250.359949090534
23536.9125,290.6246182971552,-9247.754075032171
23546.925,289.8350256648164,-9247.510310112704
23556.9375,289.0050468387061,-9238.25425860325
23566.95,288.50414081729025,-9231.85169734388
23576.9625,280.5083187820041,-9221.643723798496
23586.975,289.5980449668437,-9225.659372896942
23596.9875,293.20345685575387,-9223.75298062434
23607.0,285.4763095004538,-9213.535394753717
23617.0125,287.45561573890546,-9214.893806711836
23627.025,280.55073494727753,-9208.67532862488
23637.0375,283.6820365749819,-9207.632823307826
23647.05,286.2445244172224,-9201.530982320988
23657.0625,283.18350553409454,-9196.672399344796
23667.075,287.752794671978,-9197.238187577776
23677.0875,285.9678422852992,-9188.999037812224
23687.1,280.099583966005,-9188.12824085733
23697.1125,281.50672455202243,-9184.245621464235
23707.125,282.8316585803064,-9180.259177380334
23717.1375,288.5665112031912,-9174.383698714664
23727.15,289.7184619241536,-9168.922228663532
23737.1625,283.11795053531705,-9169.486637585214
23747.175,283.50952657463097,-9167.553037491974
23757.1875,286.7616590827812,-9156.382694428466
23767.2,283.1493186409039,-9156.60592817584
23777.2125,281.805661174543,-9159.766711736986
23787.225,289.63435208973664,-9144.378734133445
23797.2375,276.2466976118039,-9142.77144240196
23807.25,284.50714540257127,-9140.20679575224
23817.2625,279.39755695271003,-9136.64402989896
23827.275,283.6941415090932,-9132.502239616226
23837.2875,282.1631704778329,-9130.566891936742
23847.3,282.8369552460905,-9124.02792701019
23857.3125,283.23355672766826,-9126.655229162763
23867.325,280.80306955378893,-9124.263400631142
23877.3375,280.5096035921922,-9113.60596131058
23887.35,282.1228304971877,-9112.152772463773
23897.3625,285.89195642515,-9107.555096845375
23907.375,284.39773252223154,-9103.790413601808
23917.3875,284.91554415570903,-9104.62937030127
23927.4,278.17413589850906,-9094.800035255388
23937.4125,282.41627196384826,-9095.803908016103
23947.425,285.0701180967932,-9090.90091533375
23957.4375,285.5642202907924,-9084.204039399425
23967.45,279.5957827916273,-9081.42998227261
23977.4625,283.96626385563684,-9073.2066563073
23987.475,276.52593578904754,-9073.957047048129
23997.4875,285.80448003674144,-9065.202716895328
24007.5,279.60214350518334,-9068.430477730217
24017.5125,283.98236227962605,-9059.18247461288
24027.525,281.4137111394062,-9058.76375771178
24037.5375,278.94201887773505,-9053.150000422482
24047.55,281.61696449613675,-9051.229936964057
24057.5625,282.0658542533721,-9046.797885901917
24067.575,282.76602975040976,-9042.047805925027
24077.5875,279.3456164249295,-9039.84956420604
24087.6,284.08539090855623,-9034.860069135044
24097.6125,277.3592273134334,-9028.81040600366
24107.625,277.44452236256734,-9026.968893771653
24117.6375,281.1424864637427,-9022.202283609142
24127.65,275.51573544723004,-9022.005727945532
24137.6625,279.4999235874726,-9020.393190850433
24147.675,278.93060009667323,-9010.13716949608
24157.6875,285.1696754125916,-9015.421807323924
24167.7,278.28324578401987,-9008.07321348271
24177.7125,278.2864188187481,-9002.70175717395
24187.725,280.82432306690725,-8996.774654089326
24197.7375,280.8864239024826,-8997.496646846394
